danceability;energy;loudness;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;key;mode;id;cluster
0.765;0.187;-17.4;0.0379;0.935;0.967;0.127;0.256;79.999;99000;5;0;1JGIQ3r6gtkSSFF2m2CaH0;1
0.786;0.298;-10.223;0.0484;0.333;0.675;0.0907;0.717;91.006;178838;2;0;1Ty54xPt5arHKn6ecAF9M8;84
0.671;0.207;-18.677;0.0469;0.966;0.893;0.111;0.111;80.042;108750;9;0;4wVnXSLiKvXOrJ8gWeDl8W;1
0.704;0.185;-18.229;0.0334;0.967;0.879;0.107;0.287;117.967;99661;8;0;6Kxa5LPSRSRfBFVHt0LPtg;52
0.663;0.235;-15.659;0.0376;0.947;0.353;0.0693;0.0492;132.071;138182;0;1;5zVTc85gPq1ncILKdK9vXc;52
0.668;0.0845;-20.257;0.0347;0.96;0.807;0.0944;0.0463;138.012;113913;9;0;4igyllSibb2A6syOw2LeGU;52
0.593;0.192;-16.85;0.051;0.953;0.808;0.0965;0.0372;80.01;98094;9;0;4rLrRVSpzMEPD05UnkhJkF;1
0.747;0.312;-11.822;0.0873;0.215;0.656;0.119;0.201;89.011;111236;8;0;08A0LOkxgo7C8aul8HMxF8;83
0.588;0.22;-19.618;0.0915;0.681;0.88;0.105;0.379;80.043;108047;3;0;3ESB7gFlOeNmyEce39BJEL;1
0.722;0.115;-19.614;0.0504;0.677;0.862;0.114;0.249;82.006;120000;11;0;3DuSbQd8bZ74OCD27KQr40;1
0.564;0.0997;-11.183;0.056;0.864;0.965;0.103;0.255;147.407;156000;10;1;6rKGlzIu5uxS2p0aHkqnUm;38
0.786;0.0581;-19.215;0.087;0.733;0.916;0.267;0.445;149.91;104783;11;0;1vwVHx8jSk1qodYhU2IIVI;38
0.664;0.0899;-22.409;0.0414;0.955;0.922;0.116;0.0975;129.893;118154;2;0;7b8typZKTFHbGA1jivtORb;52
0.75;0.242;-13.808;0.0995;0.453;0.663;0.249;0.79;170.048;133412;10;1;0I0prSr6YfGCzCeH8NvrHX;42
0.612;0.21;-14.125;0.0824;0.932;0.959;0.124;0.158;172.045;114419;4;0;16gEnww7KpKdzjT8qwuXDy;38
0.399;0.0383;-22.246;0.0484;0.973;0.906;0.091;0.135;84.874;136941;11;0;5xmkS1lv38JiohsD7omi8a;66
0.704;0.579;-7.32;0.0954;0.535;0.863;0.267;0.41;88.186;197968;1;0;6jZ7v0HTSNJz4vG7lTSjXn;84
0.682;0.122;-19.68;0.0485;0.974;0.879;0.109;0.192;139.873;97714;0;1;4VyKCI9XJ7E5AWvR5FGXx0;52
0.584;0.178;-19.135;0.0359;0.946;0.93;0.109;0.345;77.957;100000;2;1;35bkfQzstqvT9pCGbQbdSb;1
0.593;0.34;-13.242;0.0431;0.658;0.791;0.165;0.235;78.038;138969;6;0;0K26aBzWMgQDkMOzVJMNpm;1
0.628;0.162;-15.488;0.0436;0.92;0.93;0.125;0.381;74.037;128108;9;1;1NzMfuhiUajnxNppprlQU8;1
0.654;0.149;-17.658;0.0611;0.846;0.948;0.0988;0.27;75.999;113684;8;0;36Uf5WN5Z5aTwLDGoQUK4H;1
0.538;0.464;-11.636;0.0798;0.1;0.772;0.312;0.23;83.148;187952;1;0;4QeyBi2HQ9tGYdEJzwuNVl;83
0.638;0.103;-21.812;0.0338;0.941;0.889;0.0896;0.174;74.027;105405;7;1;4xSLGcKwR1s0HWmQH95Ljc;1
0.644;0.196;-15.951;0.0492;0.837;0.901;0.109;0.154;84.011;105714;0;1;54Xsvmir74gNK7kgaYD5O6;1
0.701;0.68;-10.032;0.0366;0.845;0.93;0.11;0.683;88.997;109587;1;1;7iSOrQd4rFR19Ldc6t70SH;84
0.685;0.125;-20.42;0.042;0.873;0.831;0.114;0.24;87.014;99655;7;0;75K3CMUmmhjx4JtBm9Idqj;1
0.713;0.0962;-22.452;0.0418;0.951;0.922;0.14;0.525;80.119;96070;8;1;0ZsFAQbGq5Gu1RMU4EbjZx;9
0.686;0.277;-15.967;0.0585;0.359;0.658;0.128;0.522;79.017;121461;0;1;4U6elEtr0gKmSn1GrMzgu9;83
0.686;0.167;-19.746;0.0698;0.928;0.913;0.11;0.134;149.987;90400;6;0;1H9woCZl6w3RsgNWZQhyNW;52
0.382;0.206;-17.066;0.0337;0.928;0.872;0.105;0.331;164.109;110769;9;0;6S9AZMQgnpeYp8cWXt3nWZ;60
0.759;0.163;-13.318;0.225;0.32;0.926;0.108;0.652;147.604;92720;1;1;5Ro48ziqlZSK0D40ar1QSr;38
0.348;0.114;-20.798;0.064;0.858;0.861;0.122;0.134;170.358;90426;3;1;1MIo9jdkMLdUdwGC8bZMAx;60
0.697;0.112;-18.583;0.0566;0.931;0.944;0.0857;0.0714;80.012;100500;9;0;5ZubAS14qJEbqcQrZmY3bg;1
0.534;0.393;-8.972;0.0293;0.897;0.731;0.117;0.0448;82.997;165398;4;0;50A9vaLZvirlEPWi7BXGni;1
0.643;0.29;-18.37;0.0608;0.801;0.865;0.124;0.0922;81.999;90732;5;1;07p4fnVcuBSqImwM2Y0XL6;1
0.608;0.149;-19.132;0.0318;0.951;0.951;0.117;0.113;81.969;95854;8;1;29EHdNVygDJL5UdVBSbVJI;1
0.711;0.291;-13.322;0.0896;0.761;0.873;0.107;0.91;75.044;112400;10;0;6w6tWFkVROj5IGevCPf2DO;84
0.632;0.11;-16.23;0.0361;0.952;0.882;0.117;0.155;77.014;93506;0;1;2dTOdHNyhVceBn6y6ZzxPO;1
0.615;0.192;-19.532;0.0381;0.915;0.892;0.112;0.139;69.996;97714;3;0;50KUkYWZ3u5aqaBoyh85j4;1
0.792;0.389;-11.308;0.207;0.18;0.163;0.405;0.823;86.998;165907;11;0;7KqEHjnLmEyttoo88j5CWC;7
0.76;0.0804;-19.268;0.0845;0.941;0.93;0.11;0.265;83.005;96145;2;1;1bwgBklTJKE98NBogH5jGa;1
0.443;0.142;-19.033;0.0342;0.925;0.861;0.0783;0.0739;117.825;114106;9;0;2eLHrUckbEELmK2ylrAjeW;57
0.838;0.207;-7.45;0.339;0.103;0.927;0.103;0.989;119.875;120000;5;0;23pLkg4POhwRiWQ61vqhNJ;45
0.673;0.0963;-15.234;0.045;0.961;0.966;0.0983;0.246;156.171;100000;9;1;5Y6mh7dzg0tWIyhIburx7S;38
0.609;0.102;-19.328;0.0537;0.96;0.937;0.102;0.185;148.008;106216;2;1;2uK7mIbzRd4fDAEr7NqwvG;52
0.726;0.417;-11.165;0.101;0.0656;0.854;0.0839;0.905;171.858;130588;0;1;4SF52wX2daxB1fMYoPoo78;17
0.666;0.14;-18.396;0.0957;0.878;0.939;0.0984;0.101;150.042;104800;9;0;5PGxiZPShD3SgZ9BMyqQhs;52
0.656;0.0969;-20.533;0.0408;0.846;0.945;0.122;0.224;80.989;94884;5;1;3q7nGG7XZEfrID73XnRoKT;1
0.662;0.0922;-19.141;0.0879;0.979;0.946;0.111;0.363;88.009;152727;5;0;1eNDyRFLcuozAqujBKXIO6;1
0.662;0.167;-17.166;0.0305;0.984;0.904;0.104;0.241;143.924;110000;4;1;5ATifs91r1WBYMK4BMWee0;52
0.741;0.122;-14.005;0.0733;0.973;0.965;0.112;0.152;77.031;99740;5;1;4QyWn90w6JZMnQZIU778Xw;1
0.78;0.397;-10.494;0.0509;0.575;0.917;0.138;0.375;139.987;89143;11;0;3VzLjgdek1ckegBHPQvn1s;38
0.701;0.18;-19.154;0.0553;0.916;0.87;0.105;0.0381;147.991;107027;1;1;5stYVFVcoUU1ei3FzKCGjX;52
0.521;0.0707;-15.668;0.0356;0.939;0.949;0.103;0.206;71.983;111667;10;1;3FYI01UXdWnWQTYGzdND4N;1
0.673;0.212;-17.148;0.0748;0.902;0.94;0.079;0.173;79.022;150380;6;0;1d43Itql2O0FrcDXaKs8fV;1
0.607;0.216;-18.784;0.0354;0.953;0.917;0.0943;0.421;80.015;112500;11;1;22G8oUmXRTplP0JSkyCyac;1
0.684;0.124;-16.425;0.0322;0.94;0.887;0.114;0.193;77.026;102078;9;1;6Go2iQShct2YSzBlHa4iBG;1
0.642;0.144;-20.211;0.081;0.894;0.916;0.116;0.287;142.1;158873;0;1;3WeZQ5yOSPwWrZKONN0DCG;52
0.51;0.111;-21.368;0.0342;0.888;0.915;0.112;0.0951;152.176;103421;9;0;5uU4LVPveaUCJnvlXVd5GM;52
0.616;0.101;-18.946;0.0483;0.963;0.94;0.175;0.0951;75.969;113684;0;1;0gLpMm1B2QJcrLrDRxxbO4;1
0.665;0.39;-11.348;0.0398;0.803;0.869;0.105;0.341;171.97;153488;5;0;27cTfNXrA0SfCp1ucqB3Ee;38
0.585;0.239;-18.157;0.032;0.941;0.922;0.11;0.138;141.979;110704;4;0;122fpqOwZ8bGXTOKLkJ1Gx;52
0.606;0.157;-19.845;0.0413;0.985;0.946;0.112;0.0748;130.123;92708;10;0;3mEKuFRMok3cUi80F6g4un;52
0.838;0.264;-10.597;0.124;0.525;0.761;0.104;0.494;171.98;140757;7;0;1qj3TadqBl2Lxw9poIVQgM;38
0.749;0.12;-19.439;0.0568;0.958;0.866;0.119;0.392;82.019;130976;11;0;6zdCEe4Iep9WWC1UDHz0Yq;1
0.612;0.184;-15.152;0.0735;0.849;0.941;0.0832;0.177;76.991;143503;11;1;4GbSl6SQ3eVWJcMmqEb5Vg;1
0.642;0.261;-16.534;0.0413;0.854;0.94;0.108;0.101;154.001;113766;6;0;748Dsbv0lPB0B5iHcPqUbO;38
0.593;0.141;-16.066;0.0301;0.976;0.588;0.107;0.147;74.991;107200;2;1;5yAgjgaq1iucI6C7TtpoYd;1
0.728;0.493;-10.149;0.0523;0.598;0.822;0.112;0.406;149.946;147453;6;0;4oEnDh6kO0qc92pFabcgEV;38
0.556;0.12;-21.97;0.0309;0.961;0.933;0.11;0.219;81.022;109630;8;1;4FHUDfywKMxBhjIFUC15Rq;9
0.68;0.122;-24.144;0.0359;0.984;0.917;0.103;0.082;128.001;122812;5;1;7mgEcY1AaZgloW6AJVoet4;52
0.439;0.241;-9.484;0.0355;0.92;0.896;0.113;0.152;139.791;166286;6;1;6GZRHL7PskAB3jvH6sA9Zy;57
0.671;0.299;-16.547;0.0582;0.827;0.862;0.119;0.0985;79.961;96000;4;0;64m3JAiJXtjlIwxyUJl67A;1
0.479;0.272;-11.443;0.0355;0.895;0.962;0.106;0.103;73.962;132973;0;0;7ywSvomxxwjFhik9v4sHSt;1
0.565;0.0829;-18.418;0.0482;0.679;0.918;0.141;0.411;81.964;93712;7;0;1wauAB4EjA6kK9zkJcGnKs;9
0.66;0.254;-19.534;0.0449;0.942;0.949;0.112;0.195;80.045;96000;10;1;16k9TLRSqGnookXqu4xPzU;1
0.608;0.263;-14.972;0.0474;0.638;0.917;0.099;0.485;159.871;123602;10;1;2RmtCFrjlF5fpkroPjaIlf;38
0.428;0.152;-13.096;0.0547;0.864;0.917;0.108;0.177;86.902;136552;7;0;1V7S0owBfvZjpQcwkKukIA;1
0.704;0.122;-22.386;0.0445;0.895;0.919;0.593;0.0685;136.099;124412;1;0;0ZlkX3bLoG4J0EdhAWtwJ5;39
0.621;0.185;-18.037;0.0585;0.931;0.705;0.103;0.349;80.023;111000;9;1;7qcWkecFox8uO6mYyYwpy6;1
0.622;0.191;-15.546;0.035;0.869;0.0901;0.189;0.0685;77.359;128029;0;1;0vBwKQpSqVZvgkB7jWPKwT;20
0.71;0.0922;-17.755;0.0421;0.801;0.906;0.108;0.296;75.0;104217;3;1;3jQIXxGcOXxILXwCZcfUpO;1
0.651;0.0555;-20.071;0.0401;0.948;0.95;0.11;0.0649;73.009;121644;11;0;6ONL9Ll5zqfjLlL7JlfEBX;1
0.854;0.225;-10.767;0.115;0.261;0.933;0.104;0.28;84.022;140180;8;0;7vtkhkx4WRpip6EVGCbvzv;83
0.472;0.11;-21.042;0.045;0.959;0.916;0.121;0.0824;83.011;94699;10;1;0r1JiOWTwIXph9GB9cjqMP;66
0.632;0.0532;-18.955;0.0301;0.986;0.945;0.109;0.295;77.024;113766;7;1;7zEhhmja5YZA3fUsLSEOLV;1
0.684;0.338;-16.046;0.0409;0.747;0.948;0.0783;0.278;120.003;128000;2;1;2D88ZuEDifvqjb5FsMiJrT;53
0.553;0.187;-25.727;0.0501;0.969;0.921;0.115;0.0536;84.967;103059;9;0;47SVmO3eN1tQt5eH4cBESe;66
0.618;0.202;-21.736;0.0399;0.944;0.925;0.0993;0.0709;82.983;92605;6;1;2QVtaxgjkyCOk0tcJZr3ds;1
0.387;0.319;-14.963;0.0716;0.937;0.895;0.353;0.258;79.052;150000;2;0;2ZkFs8JEykhTSIXiFvCwXR;64
0.586;0.0814;-21.489;0.0515;0.956;0.906;0.0849;0.153;84.988;129882;11;0;1PjgRk32BiM0tUhLRmPHdV;1
0.664;0.0614;-22.09;0.0433;0.944;0.946;0.103;0.185;79.985;85500;4;1;3WN6hMICio1SlIkdssvxhU;1
0.614;0.392;-9.494;0.0495;0.95;0.849;0.214;0.31;67.983;178235;6;1;5syYmkVrouqFnwYtCJVc99;1
0.646;0.312;-18.766;0.0625;0.778;0.871;0.199;0.0911;170.065;90426;9;0;34G6QUyZugYKOoqoBZZnCR;38
0.608;0.174;-14.81;0.0434;0.949;0.847;0.105;0.0393;62.058;156774;6;0;3PEm7WpaBctJvvNGnA35Yl;1
0.574;0.155;-14.87;0.0303;0.771;0.952;0.111;0.342;140.212;109946;8;1;3vrFoCOw1lVONDl4vAON8u;38
0.66;0.143;-16.696;0.0346;0.95;0.922;0.108;0.176;155.961;106154;6;0;2T3as8riJfzUaLFhijPCkq;38
0.541;0.154;-14.303;0.0357;0.963;0.958;0.112;0.232;73.92;94054;8;1;2RGnX2tBCpoGfCXu5htLNu;1
0.688;0.478;-6.292;0.0422;0.0831;0.509;0.141;0.592;79.932;123136;10;0;1tp7Yb7qa3lLFAMlC7VZO8;71
0.708;0.267;-14.584;0.0789;0.926;0.916;0.111;0.0513;78.976;97215;4;0;6KJmpnbdWxLHqkIU3SQCuH;1
0.739;0.154;-19.961;0.0751;0.919;0.955;0.108;0.21;79.015;110886;9;0;7ndhxLR4XMTucxtf0hQZaS;1
0.757;0.487;-15.997;0.0432;0.337;0.641;0.148;0.769;88.993;118652;10;1;6cyyXQq8PPh9mMMFtQPxRf;84
0.584;0.232;-20.869;0.0338;0.96;0.948;0.105;0.0392;84.029;108571;0;0;04kVJtGKAp88itXVIaQ0Au;1
0.641;0.175;-20.689;0.0586;0.962;0.947;0.112;0.053;84.007;105714;2;1;6ZWY8Seg8Sc4YOdDOMM3Xx;1
0.774;0.332;-9.721;0.292;0.655;0.901;0.0906;0.423;79.993;170125;1;0;6H74zmY905gEiWHNJ7Y60A;84
0.476;0.0935;-23.729;0.0557;0.855;0.923;0.0872;0.193;79.928;109500;9;1;0CC44IdEtY9ok3dDMybvAa;66
0.577;0.201;-15.593;0.0448;0.904;0.931;0.143;0.213;84.974;91765;11;0;2U9bNFxLKd6GigmLUKVYLC;1
0.757;0.554;-8.623;0.122;0.876;0.885;0.119;0.251;93.981;125106;2;0;0ohfiE8ypxbQKtxHScV9wV;53
0.496;0.128;-22.58;0.0314;0.898;0.925;0.107;0.141;79.989;100500;0;1;2pk0ej17jZnJYko8y204b9;66
0.596;0.139;-18.365;0.0625;0.927;0.937;0.109;0.0734;174.029;101379;1;1;5yDCO4p1cYS6oBdxlRT3Hn;38
0.394;0.277;-12.341;0.0511;0.933;0.816;0.105;0.111;73.806;143684;1;1;68jKQxmeSa0yETK7rjmfbJ;54
0.444;0.155;-19.883;0.0684;0.944;0.92;0.111;0.0383;73.383;105600;2;1;4BaZnqHf1ujtRqp2uo392C;82
0.713;0.333;-18.561;0.239;0.925;0.907;0.133;0.533;74.995;102000;1;0;5ek7yAlfYPvt8kcJDE7y1a;74
0.772;0.169;-11.981;0.0509;0.925;0.943;0.095;0.386;140.104;130286;10;1;5FMAOinIcxTO7zG6KXrshw;38
0.742;0.359;-13.881;0.0878;0.871;0.897;0.211;0.22;80.005;111750;8;1;6zUcTv7SlHGxeEAKZW7im5;1
0.774;0.2;-20.757;0.0617;0.989;0.958;0.0965;0.335;75.046;89600;10;0;1XjlslGHA7NqyKHZNkNz3x;1
0.544;0.33;-10.364;0.0978;0.872;0.935;0.108;0.65;69.77;122240;6;0;3tI6ByTenOTqT0fIj5digf;74
0.56;0.204;-19.24;0.104;0.978;0.909;0.118;0.119;139.969;113143;7;0;37PjIKPFhqmoDqMXovK9ZO;52
0.739;0.259;-18.014;0.155;0.967;0.917;0.17;0.203;79.999;96000;0;1;2W6mSSKSkWUyL19IILtRlJ;1
0.668;0.304;-15.495;0.0404;0.427;0.887;0.0614;0.0798;135.912;204706;0;1;39pgsR0rLV7Z9vInALiirZ;48
0.557;0.133;-19.372;0.0366;0.932;0.954;0.106;0.156;71.01;109859;5;1;5Ad4cEkunfOcPHWpLnsb8z;1
0.731;0.108;-15.589;0.0407;0.982;0.936;0.111;0.202;77.99;110769;2;1;4kYS0qtZ6kUxuvbtMNH8ky;1
0.786;0.647;-4.531;0.0437;0.549;0.649;0.131;0.612;87.418;112693;9;1;6l54tn49kwJ8wbiJaAKVyZ;84
0.683;0.132;-19.624;0.137;0.977;0.906;0.104;0.241;150.086;105600;8;0;1WF0KSxYvp9QKNKRUBSPKa;52
0.516;0.194;-19.264;0.071;0.935;0.891;0.111;0.0774;153.726;126234;10;1;24RkIyNiCsSAGq68W1ndyV;52
0.639;0.235;-10.637;0.196;0.819;0.871;0.113;0.101;79.872;141026;10;0;0QcUTtF2OwHjiptNyuKPmZ;1
0.607;0.202;-20.318;0.0537;0.972;0.943;0.117;0.581;149.799;90000;0;1;6zqkZyRjraoCoS5dWgQMOu;38
0.742;0.278;-17.838;0.0632;0.877;0.614;0.144;0.681;86.006;124186;9;0;5ireLwDCbto7SY5WAUWPhl;74
0.863;0.409;-16.583;0.199;0.535;0.934;0.254;0.905;87.977;99545;8;1;72WPdW7hGWT7cGkEjOmWlq;84
0.593;0.0404;-26.01;0.0426;0.977;0.944;0.114;0.0916;132.064;109091;0;0;4n4Z5zDew1gUe6Ah4KtNcF;52
0.775;0.372;-10.702;0.111;0.505;0.912;0.104;0.303;84.02;137857;8;0;0kaIeev82WcPeQyxjQZKF1;83
0.498;0.223;-21.803;0.0285;0.962;0.935;0.111;0.225;77.019;102078;3;0;593BMQpPdYZAUXNwu5YB1r;1
0.536;0.108;-24.247;0.042;0.966;0.909;0.0999;0.0522;79.974;111000;0;1;5cLq3NKr8FAUrrEECrCW8D;66
0.579;0.173;-17.65;0.0338;0.859;0.917;0.125;0.549;80.048;123000;10;0;2LXAwy25OU7YdhCSkVuzcO;74
0.594;0.399;-11.369;0.0556;0.965;0.752;0.112;0.052;97.397;162490;4;1;0VLquR2M28ldDhTyyZkvNc;1
0.637;0.117;-19.173;0.0316;0.906;0.949;0.108;0.154;144.079;115000;2;1;4LrdfgNvAHez7VXN7fwUWz;52
0.729;0.0954;-20.165;0.0421;0.982;0.934;0.112;0.386;75.021;89600;6;0;7BuAg86s9PM2rW9BBMShe3;1
0.684;0.289;-15.037;0.0481;0.83;0.77;0.107;0.522;144.028;160208;4;1;43BDdUOTeAL6THBM8Dv2Te;38
0.664;0.144;-17.812;0.0453;0.958;0.954;0.101;0.118;79.992;111000;0;0;6Je2zmxMGGecfsK4dCJwVi;1
0.59;0.0939;-19.265;0.0446;0.955;0.95;0.11;0.23;172.008;118605;2;1;4ySl3dYlFrYRpKdEWNqU07;38
0.697;0.433;-10.791;0.0818;0.356;0.906;0.112;0.844;88.012;127147;11;0;4bsZnHuuv8OdjOodr2QVDh;84
0.529;0.0955;-21.257;0.0348;0.976;0.763;0.0954;0.101;136.105;134118;5;0;06oUaFzCSvWI1XliOdI1yG;52
0.546;0.132;-20.355;0.0314;0.966;0.936;0.103;0.0546;79.983;117000;9;1;3XdmgyOhj9QGWJcOXdUl2n;1
0.784;0.326;-14.312;0.314;0.189;0.835;0.159;0.553;80.054;156000;6;0;13xHMYN3RXi8tiOlpPw2vq;45
0.668;0.0989;-19.584;0.04;0.95;0.83;0.107;0.168;81.978;132439;11;1;2hS7JtVUOavZOMsPmuISQJ;1
0.708;0.127;-18.097;0.0361;0.968;0.953;0.127;0.202;82.03;108293;2;0;0Zs4lWYfuBwn7ci1rr0dYG;1
0.822;0.249;-9.606;0.0483;0.914;0.887;0.109;0.6;131.995;106364;1;0;2M7EWn8Wer8ERj8LWWr73l;38
0.569;0.117;-20.157;0.0422;0.961;0.894;0.0968;0.246;131.961;119091;6;1;5R5h5Z34YsDh5SrmCizJFR;52
0.706;0.199;-15.972;0.0589;0.933;0.517;0.366;0.726;105.035;112571;8;1;39jkO5MU8meFGoyeD9h5tm;74
0.594;0.402;-17.937;0.211;0.841;0.947;0.0793;0.343;79.162;164826;11;0;5hU6UR3JAmobbRF8in1hpN;1
0.769;0.191;-16.843;0.0616;0.979;0.948;0.107;0.3;77.961;101538;4;1;7GzdleZWMt7L8JeUh9KGpd;1
0.512;0.117;-20.869;0.0447;0.948;0.847;0.107;0.0955;119.955;132000;1;1;7jQodkHZEOaFXxHTElPCm5;52
0.549;0.374;-8.809;0.214;0.148;0.77;0.126;0.252;179.682;166667;10;0;0okNrMhMkNyrA0EvBiv6MW;34
0.881;0.278;-17.414;0.0756;0.484;0.891;0.108;0.201;85.02;101773;3;0;34E4d212hSahHYTKtdLOJa;1
0.752;0.316;-12.789;0.0428;0.99;0.959;0.11;0.291;75.034;102400;7;1;1Y1QCkvT7nS7p5E399dkHZ;1
0.59;0.229;-7.665;0.0815;0.723;0.727;0.114;0.27;160.115;135850;1;0;7z1o8dnWAAP2gH77okBZGU;38
0.627;0.311;-16.588;0.046;0.917;0.924;0.102;0.112;79.96;121500;9;0;3N86cgVTF0b0P9ew0tqkma;1
0.4;0.295;-15.394;0.0388;0.847;0.77;0.0965;0.286;170.201;115765;4;0;3TJf0byfhdtVsQkwwlAtoU;38
0.819;0.472;-10.961;0.146;0.229;0.892;0.0933;0.617;90.018;104036;0;1;1RKxZAiUKVL6XbGBYOMa2F;84
0.353;0.294;-16.166;0.0384;0.882;0.937;0.103;0.195;120.57;123871;2;1;6Fi74xdZO8ECwnaMj3jEnM;57
0.685;0.1;-17.94;0.0476;0.947;0.876;0.111;0.174;85.988;91395;10;0;2IWCLymVnl9bKNoiICS2h5;1
0.52;0.403;-12.295;0.0542;0.588;0.664;0.269;0.0683;144.711;189982;10;1;5j5P0dpSHH3wizt2U96Poh;53
0.64;0.164;-16.03;0.0315;0.974;0.929;0.105;0.145;74.97;104000;5;0;5SWgBCyW3kZNjYOld1JOvy;1
0.573;0.154;-19.966;0.0344;0.724;0.916;0.105;0.144;74.995;106000;5;1;69wfQWAcz4qjCFaPKyxZBW;1
0.571;0.103;-21.596;0.103;0.792;0.856;0.098;0.085;79.926;201603;8;1;3Vdm1vZqqnrl5rw69KngyQ;1
0.559;0.166;-21.114;0.0303;0.989;0.949;0.0942;0.157;75.012;105600;11;0;0jqjqBUWQPhRhXSvOKuCt0;1
0.599;0.142;-19.704;0.0431;0.94;0.921;0.124;0.232;172.009;106217;0;0;0i1i2d7am7fTVWWdfzdEmd;38
0.829;0.498;-11.559;0.0727;0.0277;0.762;0.0859;0.224;91.006;133846;4;0;5XfGPtiNkoPkeK00QTEHCb;83
0.619;0.0533;-22.475;0.0372;0.932;0.934;0.156;0.159;129.958;132000;4;1;1TKWmtqLEKjEnfNLh2cHse;52
0.757;0.388;-18.43;0.0483;0.969;0.871;0.101;0.361;140.005;99429;9;0;40DTBxWJx6CdeZLmeUUs0s;38
0.523;0.424;-8.84;0.181;0.51;0.59;0.246;0.495;168.527;130121;3;0;38K8mmhKeQ5A15xFZOeYzA;42
0.387;0.257;-19.304;0.0319;0.901;0.906;0.107;0.307;159.752;97500;3;1;5wISZQcynbXWLJiJEFTYYh;60
0.652;0.185;-19.408;0.0355;0.969;0.96;0.0993;0.144;76.997;115325;4;1;58qYWq8aKRQbx5P0W8ZTgE;1
0.533;0.203;-17.961;0.0526;0.147;0.713;0.0991;0.124;76.996;185455;7;1;3k2mJCAVFDJsn9nDOCENie;83
0.668;0.172;-17.73;0.0393;0.933;0.902;0.0972;0.0949;143.843;110000;9;0;1h2MsYlHMDmuYPMaN7rqiY;52
0.675;0.305;-13.3;0.107;0.856;0.941;0.111;0.556;172.144;106047;8;1;0WMhBPGtuaCXd4XGvQsU7C;38
0.638;0.329;-10.14;0.18;0.826;0.924;0.0987;0.098;166.091;93976;4;0;2UdnXz7IkglUjWDVKuLKgo;38
0.602;0.303;-16.202;0.224;0.98;0.924;0.112;0.299;74.553;89600;0;1;6dDHl7w3aoygIxg6HDELgh;1
0.516;0.0992;-25.188;0.0333;0.931;0.857;0.117;0.166;72.018;135833;6;1;49Hnp0Qy1tw1MQcVhsHyW4;82
0.621;0.412;-12.255;0.0971;0.171;0.877;0.349;0.134;84.918;196235;9;0;2UPWF2GBJt83qvupR3GdJe;83
0.56;0.159;-22.451;0.0457;0.987;0.956;0.0887;0.131;150.014;115200;7;1;0P9dL4tIgXVbwGzRFfHSNk;52
0.523;0.148;-17.188;0.0505;0.641;0.92;0.106;0.246;85.004;138353;4;0;0igb4bDP4vPP99I6zl0avq;1
0.599;0.242;-14.119;0.0601;0.668;0.694;0.151;0.422;77.802;176923;2;1;6y6qlOMn1oQM5rItJXgG7G;1
0.535;0.15;-21.638;0.0386;0.967;0.882;0.103;0.0892;74.996;118400;7;1;58p2CheTGFg41WQifXMww6;1
0.678;0.135;-17.671;0.197;0.699;0.824;0.109;0.346;172.251;100538;11;0;1Q68WJcOVz8ue9GzxNCFDf;38
0.752;0.251;-13.532;0.508;0.403;0.887;0.106;0.165;170.014;114353;0;0;24y3w64c2yjFxso3jdleTu;73
0.491;0.174;-19.574;0.0301;0.954;0.919;0.115;0.0551;79.984;97500;11;1;3iM1CbDHA3V6YBO0korfS5;1
0.834;0.143;-20.46;0.0857;0.843;0.88;0.0894;0.283;85.034;124294;1;0;37AYcLVR4Hi2a9VU0aBZDu;1
0.616;0.315;-12.382;0.0319;0.936;0.865;0.0969;0.188;74.995;146458;6;0;5wrvepHi6fDBI3Fj8GDhLx;1
0.554;0.323;-18.361;0.0547;0.644;0.668;0.103;0.241;159.067;126792;10;0;0HE9PtObZvF908zvKbtMPp;38
0.646;0.199;-14.001;0.0409;0.95;0.916;0.0963;0.0757;75.997;118816;2;1;3rJnVI5la01yfJGnlSix0j;1
0.637;0.3;-19.464;0.0752;0.888;0.849;0.116;0.359;160.022;154508;6;1;75lQs076eHwC225KSfworK;38
0.336;0.128;-22.635;0.036;0.953;0.912;0.103;0.158;170.827;117177;3;0;1YBg0lF7JujmwBjpxNUnyW;60
0.754;0.178;-16.368;0.0584;0.884;0.912;0.0949;0.0692;83.989;94286;11;1;5D0bbryTsg5ibaMxaPVE3p;1
0.82;0.0839;-21.796;0.322;0.919;0.775;0.0629;0.374;146.012;105205;11;0;2DrL2Po56Y0c7PnKxWAwg9;73
0.68;0.203;-18.927;0.23;0.84;0.892;0.102;0.0668;170.252;101721;7;1;2iBM1Uv7DFeP8d5Z6m6Dep;38
0.668;0.208;-16.031;0.0565;0.955;0.931;0.0922;0.179;73.98;120000;10;1;02SpvOPo32crRpMAVwxAWz;1
0.607;0.191;-9.553;0.0309;0.962;0.926;0.109;0.113;86.994;122759;10;0;4DTfDKKSDkUeTWrTdmbSWe;1
0.478;0.273;-14.873;0.0307;0.947;0.921;0.121;0.284;65.023;106154;0;1;2locZBdLCg9t7Lqochh23G;1
0.568;0.162;-15.013;0.0359;0.881;0.845;0.111;0.206;80.026;114000;8;1;2tPUfw3cwDISkAOTItU8CY;1
